url,ursula_score,vision_score,ursula_size,vision_size,manual
https://izrvlnbekbhakkkr.filesusr.com/html/f33260_46d2b43e05d17069909b36be5ab0f73c.html?MjY2NjM3Mw==*bWFyaW9oZW5kcmlrMDNAZ21haWwuY29t*aHR0cHM6Ly9tLmZhY2Vib29rLmNvbS9ncm91cHMvMTkzOTUyNDE5NDUxNjIwP2dyb3VwX3ZpZXdfcmVmZXJyZXI9c2VhcmNo**aXpSVkxOYkVrYkhha0trUg==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0.94,,153690,P
https://facebook.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?MjYwNzU5*bWFpZWxsb3BlejI5MUBnbWFpbC5jb20=*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20v**RmFjZWJvb2s=,94,0.96,,153817,P
https://fblikeservice.000webhostapp.com/,73,0.72,8808,8808,P
https://getmooovie.com/qa/movie.php?q=Winter Sleepers year 1997,66,0.71,27960,27960,P
https://888.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?MzI2MDQ0Mg==*Y2FtaWxsYTEyNTFAaG90bWFpbC5jb20=*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2NhbWlsbGEuYmFyYm9zYS4xODY=**RmFjZWJvb2s=,81,0.96,,153826,P
http://uniconnection.co.kr/member/data/login.php?wzp=hc6&o4w8u34i=GgtNCRhGV0ICSDlGGgASCwlAVjdaU0QLQ0hWDB5ABwoAExkJXFMYVBQYDxwBBwpWFwNaD1wPRwNHThUTAAcEDhhaH10bRUBbFxoCUxcZCgJYU0YL&bogf76nlk=ndpgw422n1f5csf&efarp3oxvt=KQ8CAgANAFQqdyFCEAUC,79,0.81,80396,80396,NP
http://fhwret52shop.com/2a74fe/,65,0.58,1069293,1069865,P
https://yadisshvfotopublicadafacebookcocurso.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?NDg0NjgxMg==*eWFkaXMyM3lhc0Bob3RtYWlsLmNvbQ==*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3Bob3RvLnBocD9mYmlkPTEyMTY3OTgxNDIxNTY0NjYmc2V0PXBiLjEwMDAxNDc4ODc0MTAzMy4tMjIwNzUyMDAwMC4uJnR5cGU9Mw==**RmFjZWJvb2s=,97,0.93,,154074,P
https://zxdcbxzcbxcb55.000webhostapp.com/,71,0.02,5627,28667,P
https://wake-need-generous-learn.trycloudflare.com/login.html,68,0,6834,39,P
https://bigfortune.club/0691c5c?s1=https://bigfortune.club/0691c5c?s1=F1,72,0.53,60083,60063,P
https://xanax-ld-spokesman-hundred.trycloudflare.com/login.html,97,0,745692,39,P
https://charm-corner-marks-by.trycloudflare.com/login.html,68,0,6834,39,P
https://beauty-eden-australian-recall.trycloudflare.com/login.html?utm_source=instagam,98,0,143995,39,P
https://addyhy.site/apexlegendsfreecoins~220515p,75,0.65,56495,56678,P
https://clasifloreriajz.000webhostapp.com/login.html,85,0.03,8939,25099,C
https://ghw5rkwekafjhu58gmjewdghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*Nzc3N2l1aXVpKnd3dy5mYWNlYm9vay5jb20qKmVzKmJhcmRvY2syMi5yc0BnbWFpbC5jb20=&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,97,0,,113,P
https://12345678-com.filesusr.com/html/5df582_0e433adad17d63a2f07762437a9adb6f.html?NTY5MDk4Mg==*RnJhbmNvc2FudG9zNjQxQGdtYWlsLmNvbSA=*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5pbnN0YWdyYW0uY29tLw==**SW5zdGFncmFt,81,0.74,,8784,P
https://styles-passengers-ag-mime.trycloudflare.com/login.html,69,0,2375,39,P
https://releases-estimated-opens-cg.trycloudflare.com/login.html,97,0,745692,39,P
https://www.xfinityprepaid.com/?linkId=139497568,73,0.79,121761,120270,P
https://sharefiledocks.com.ng/page/index.php?quote=arudolph@itwids.com,85,0.83,8676,8676,P
https://appfile.cc/c59cc68,69,0.59,59036,59115,P
https://sanchez.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?NzUxNTU4MA==*YW5nZWxncmVnb3JpaXNAZ21haWwuY29t*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20v**RmFjZWJvb2s=,97,0.96,,153821,P
http://codashop112.duckdns.org/,72,0.68,88644,88644,P
https://tutorcircle.hk/tutor_login_monthlycampaign.php?utm_source=blog&utm_medium=ad&utm_campaign=MaskOn_TutorRegistration,68,0.59,1247889,1253113,NP
https://violenciacontralamujer.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?NjIzMDUyOQ==*UmVkZXMwMDM=*aHR0cHM6Ly9lcy5zdXJ2ZXltb25rZXkuY29tL3IvUVlTRlpYVA==**RmFjZWJvb2s=,97,0.96,,153787,P
https://www.usouthend-bank.com/,85,0.93,50894,56511,P
http://suspended-website.com/index.php?host=mobilelegendsfreeskin.42web.io,71,0.92,1024,1024,P
https://optimization-responsibilities-speakers-port.trycloudflare.com/login.html,98,0,143995,39,P
https://uknowacceso12.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?OTYwNTcxMw==*VWtub3dhY2Nlc28xMg==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL20uZmFjZWJvb2suY29tL1NvcnByYWlzLUxlJUMzJUIzbi0xMTA0MzU0NDc0MTg5MzIv**RmFjZWJvb2s=,97,0.96,,153925,P
http://https.pages-account62266129888007495469.leywds8uxm-zng4pdlwv4dp.p.runcloud.link/,82,0.89,3587,3587,P
https://209043.prohoster.biz/WhctKKXHDWHdBBLWLKcWkJVvllLkJsRSXLwLzbhqBW/,98,0.96,,10498,P
https://nm56678newmexico78nmnmnmn.cabanova.com/newmexico.html,77,0.73,5082,5082,P
https://reliability-butler-narrow-tested.trycloudflare.com/login.html,97,0.99,,745692,P
https://jumpingspoon.com/Pin/login?wells_id=49a3d37a6584adc109e1fe776&country=&iso=,98,0.12,9835,264,P
https://www-robloxa.com/games/684172078/THE$$HOUSE$$$CON$/?privateServerLinkCode=dTQ1WExmT2lITGhGQ193eHJzZXJ2ZXJySGtCOGRrNEM,67,0.58,355562,355568,P
https://3sfzbthqou3lpodstmzewdghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*Um9iZXJ0cGVyZXoxMjM0Kmh0dHBzOi8veW91dHUuYmUvalJiX3BZT2tNem8qKmVzKnJvYmVydHBlejE5OUBnbWFpbC5jb20=&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,81,0,,113,P
https://mjaymu9jdg9izxiymde0dgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*cmRwczE1MDg4NCpodHRwczovL2RvY3MuZ29vZ2xlLmNvbS9mb3Jtcy9kLzFwUmllVXNqeFZCWE9KRnh1Y1JPY2UtN3NZeGZtNzBhcXJ6azRiR3lxYXNNL2VkaXQ/Y2hyb21lbGVzcz0xKiplcyo=*,97,0.98,59493,59494,P
https://nobots.cc/b785932,77,0.76,47138,47138,P
https://n3tfl1x-s1ng-in.000webhostapp.com/,74,0.75,347631,262250,P
https://6r7i9wfxpqw2smd40mtc4dghnyxjjadiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*ZGlvZ28xOTkxKmh0dHBzOi8vd3d3LmZhY2Vib29rLmNvbS8xMDAwMjc4MjMwMjI3OTIvcG9zdHMvODMxMTg4MTQxMTUxOTQ2Lz9hcHA9ZmJsKiplcyo=&698653_4ff6e2de3403979b65ba5cfa0b319c5e&698653_7100ca6fb6e53edef11bc29c8c915ac5,97,0,,113,P
https://generat0r.cc/f020008,67,0.61,59091,58195,P
https://mjaymu5vdmvtymvymjewdgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*Q3JpZGVkZW1vbioqKmVzKg==*,97,0.97,59276,59276,P
https://onedrive-page.xyz/page/index.php?quote=c.oeggerli@devex-gmbh.de,84,0.83,8691,8691,P
https://hycw0374c.000webhostapp.com/,77,0.9,9297,9297,P
https://6f5d-190-239-65-138.ngrok.io/id=467.php,66,0,36692,166,P
https://77777777.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?NzE3OTE2OQ==*dGsyODE0MDYxNUBnbWFpbC5jb20=*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2p1YW5hbG9uc28ubW9yYWxlc2R1cXVl**RmFjZWJvb2s=,97,0.96,,153836,P
https://87af-189-234-107-244.ngrok.io/,87,0,15156,167,P
http://384d-187-19-247-219.ngrok.io/,70,0,63751,166,P
https://facebookgroup.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?NjUxMDY4OA==*aHVnb2NhYnJhc2FuQGdtYWlsLmNvbQ==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20v**RmFjZWJvb2s=,94,0.96,,153825,P
https://app.sencico.gob.pe/prd/waEventos/Evento/Inscripcion/%C2%B0MsE9lKEIUA=,66,0.66,569331,569331,P
https://pukkayoga.com/marketplace-item93248/,74,0.85,7980,7980,P
https://gamefactpro.com/54232,75,0.68,56556,59282,P
https://5a9a-187-252-202-192.ngrok.io/,70,0,14454,167,P
https://packsdeyucatan.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?OTYwNTcxMw==*c2V4b3NvLjIzQGhvdG1haWwuY29t*aHR0cHM6Ly9mYWNlYm9vay5jb20vcGFja3NkZW1lcmlkYWNhc2Vyb3M=**RmFjZWJvb2s=,97,0.96,,153820,P
https://mjaymu5vdmvtymvymdewdgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*RW1wYW5hZGFyMioqKmVzKg==*,97,0.98,59276,59276,P
https://blacklunacom.filesusr.com/html/9205f5_b8f76804e298981c2579307a24b6e51c.html?MTc2NzY5Mg==&*c2ViYXNnaXJhbGRvOTM0QGdtYWlsLmNvbQ==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwOi8vd3d3Lm5ldGZsaXguY29tLw==**bmV0ZmxpeA==*QmxhY2tsdW5h,96,0.91,,747445,P
https://gamingstone.com/?f5cf2c6,73,0.7,62832,64537,NP
https://onlinebanking.kcbgroup.com/netteller-war/Login.xhtml,65,0.58,39980,39984,P
http://8b27-189-203-238-13.ngrok.io/,68,0,14452,166,P
https://9c8d-189-234-107-244.ngrok.io/,87,0,15156,167,P
https://mjaymu5vdmvtymvymzewdgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*WW9oYWxtbzIwMjEqaHR0cHM6Ly9lcy5zdXJ2ZXltb25rZXkuY29tL3IvQ2FtYXJhc2FsMjAyMCoqZXMq*,96,0.97,59376,59376,P
https://mjaymu9jdg9izxizmtn0aa.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*cmRwczE1MDg4NCpodHRwczovL2RvY3MuZ29vZ2xlLmNvbS9mb3Jtcy9kLzFwUmllVXNqeFZCWE9KRnh1Y1JPY2UtN3NZeGZtNzBhcXJ6azRiR3lxYXNNL2VkaXQ/Y2hyb21lbGVzcz0xKiplcyo=*,97,0.98,59493,59493,P
https://payment-preview-sender-demographic.trycloudflare.com/login.html,98,0,143995,39,P
https://resorts-unlikely-hypothesis-driver.trycloudflare.com/login.html,69,0.84,2375,2375,P
https://mjaymu5vdmvtymvymtewdgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*S2FybGFsZW9uMDEqd3d3LmRyb3Bib3guY29tKmthcmxhbGVvbi4yODc2QGdtYWlsLmNvbSplcyptZXhwYWNrYW1hdGV1cnNAZ21haWwuY29t*,97,0.97,59425,59425,P
https://4.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?NjQ4MDM4MA==*YWJyYWhhbWF6YWI0MTJwbHVzQGdtYWlsLmNvbQ==*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL21hc3R1cnBlcnU=**RmFjZWJvb2s=,96,0.94,,153804,P
https://balzerpacific.s3.us-west-002.backblazeb2.com/balzerpacific_Specifications.html,69,0.77,900896,900896,P
https://mjaymvnlchrlbwjlcjuyohro.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*TWlyaWFtNjAwKkh0dHBzOi8vZ21haWwuY29tKiplcyo=*,96,0.98,59313,59313,P
https://jcucwkv6pgcglgmv.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?NzQxNjMyMw==*WG54eEBnbWFpbC5jb20=*aHR0cHM6Ly9tLmZhY2Vib29rLmNvbS9wcm9maWxlLnBocD9pZD0zNTUwNjc0NDUzOTA1MjImcmVmPWNvbnRlbnRfZmlsdGVy**RmFjZWJvb2s=,96,0.96,,153922,P
https://investigate-planet-vertical-kinds.trycloudflare.com/login.html,68,0.05,6834,3901,P
https://j2lr4fzu2xmihxcf.filesusr.com/html/fdbbb4_1697b960c2255e246ee2b93549174676.html?Mzk5MjQ1Mw==*anVsaW9vc3Bpbm8xMDVAZ21haWwuY29t*aHR0cHM6Ly93YS5saW5rL2V0bTVrMw==**SjJMcjRmWnUyeG1paFhDZg==*RmFjZWJvb2sgRXNwYcOxb2w=*,97,0,,113,P
https://usreliacard-secure-auth01.herokuapp.com/web/usbankreliacard/login/,82,0.62,36985,36985,P
https://id.my.softbank.jp/sbid_auth/type1/2.0/authorization.php?acr_value=1+2&amr=me&client_id=1Y4l09bnvahMr6VmX6oj1O4E0oa1kWUF&display=touch&nonce=20190118113742868hdFqYfeEoegDwYg&prompt=login+consent&redirect_uri=https%3A%2F%2Fmy.softbank.jp%2Fmsb%2Fd%2Fauth%2FdoReceiveSbid&response_type=code&scope=openid&ui_locales=ja&weblinkid=SCS010000,80,0.87,17893,17890,P
https://canchapasa.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?ODY2MDgxNQ==*cm9kcnl1c2h5QGdtYWlsLmNvbQ==*aHR0cHM6Ly9ocmVmLmxpLz9odHRwczovL3d3dy5mYWNlYm9vay5jb20v**RmFjZWJvb2s=,96,0.96,,153815,P
https://centered-commissioners-defines-cu.trycloudflare.com/login.html,98,0,143995,39,P
https://mjaymu5vdmvtymvyndewdgg.filesusr.com/html/c69417_3069841d505568614ed8bca153fc7adf.html?*ODY1MDE1NzhrYXR0ZSpodHRwOi8vcGhvdG9zLmdvb2dsZS5jb20qKmVzKg==*,97,0.98,59339,59339,P
https://1c18-2806-2f0-95c0-af2-6d60-93fa-7a73-2e5b.ngrok.io/,70,0,14449,189,P
https://trustees-utilization-time-current.trycloudflare.com/login.html,83,0,172874,39,P
https://x06yexx7f3zq4i3y7mdewdghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*UGFob2xhMjg2Kmh0dHBzOi8veW91dHUuYmUvSlh0dUFnRF9xdVkqKmVzKnZhenF1ZXphbnRvbmlvMzIzOEBnbWFpbC5jb20=&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,97,0,,113,P
https://diosesvida.filesusr.com/html/aa8831_aeba43805e1cafffb8215a5b852f22df.html?NTgyOTgzNA==*am9yZ2ViYWxsZXN0ZTIzQGdtYWlsLmNvbSA=*aHR0cHM6Ly95b3V0dS5iZS92aVA4SkxXOXZyQQ==**RmFjZWJvb2s=,97,0.96,,153784,P
http://200000005794631825977.tk/checkpoint_next.php,81,0.01,,10107,P
https://gmt-correct-heather-chart.trycloudflare.com/login.html,100,0,96585,39,P
http://90000000587641831562.tk/checkpoint_next.php,81,0.01,10186,10104,P
https://sgshhshsgagshss.filesusr.com/html/19d66e_ed6bff1c43abcf4186bc1b03d5af0028.html?MTkzMjg0Nw==*U2hzaGJzYmdpbmRiZXk1MjdAZ21haWwuY29t*aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL2dyb3Vwcy80OTY4OTU5NTc5NDY5MDMv**RmFjZWJvb2s=,96,0,,113,P
https://nissan-discs-og-shots.trycloudflare.com/login.html,100,1,256135,256135,P
https://3llyaojkxbsqaf4nfndewdghob3zlbwjlcjiwmje.filesusr.com/html/006b0d_09c606382259a585f3692873c7a1da0d.html?*RWplbXBsbzc3NyoqaHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL3JhZmFlbC52aWxsYW1hci43NSplcypqb3Nlc2FsdG9zMjI4QGdtYWlsLmNvbQ==&5eb641_7c2110553aaf0aaaabf4d9047845bc5f&5eb641_2690e17f11ad11b6bf0a55d6a0464fe7,97,0,,113,P
https://chipgratishiggsdom7.wixsite.com/bonuschip,67,0,474286,474335,P
https://storage.googleapis.com/c010-a617b.appspot.com/24859.html,94,0,114331,114331,P
