url,ursula_score,vision_score,ursula_size,vision_size,manual
https://smiledirectclub.com/checkout/?w=scekss&postal_code=29697/&discount=SMSSMILE15&utm_source=SFMC&utm_medium=sms&utm_campaign=tof_slead_day0_track2&utm_content=2021-11-16&utm_term=f8da6231-17fd-40c6-a4be-7450c3ec7d0e&token=,31,0.35,,271143,NP
https://www.sun-sentinel.com/sports/florida-gators/os-sp-gators-football-defense-1117-20211116-gkzxnfkzfzf7dpdksr6tdkshki-story.html#ed=rss_www.sun-sentinel.com/arcio/rss/,34,0.32,374817,558536,NP
https://xaviercadalso.lavozdelsocio.com/a-lo-eyjafjallajokull-entrara-en-erupcion-uno-de-los-volcanes-mas-grandes-de-islandia-rt/?fbclid=IwAR3kux_bThsixSYxMVFA3rRWS8MsPPf-BNEBWareYwSYXvpwJz5wMZtJHCw&relatedposts=1,28,0.17,,2469,C
https://cieloecommerce.cielo.com.br/transactionalvnext/Checkout/Index/29e2ab19-c28c-4af9-bfb2-116be41a44c7,8,0.2,,6694,D
https://channelfireball.com,10,0.14,34262,58659,NP
"https://www.gnocesaldi.com/charm/animals-pets.html?skus=FLC121,FLC105,FLC100,AJCS28,DAC012,ENC048,FNC013,CDC004,FNC024,BRCS01,CGC027,BRCS03,DDC026,DYC001,EYC010,ENC065,ENC038,EYC002,ENC058,ENC041&utm_source=facebook&utm_medium=cpc&utm_campaign=IT-210702-QQW&utm_content=VPL-210702&utm_term=",22,0.29,360048,479237,NP
https://www.areavip.com.br/famosos/atriz-vitima-estupro-novela-record-desabafa/,13,0.32,203985,273695,NP
https://smiledirectclub.com.mx/es-mx/checkout/?w=impr&discount=SMSSMILES&utm_source=SFMC&utm_medium=sms&utm_campaign=tof_slead_day6_track2_mx&utm_content=2021-11-16&utm_term=d25a51fc-218b-496b-9a99-c6a8e2145216&token=,36,0.38,,324189,NP
https://96vpw.app.link/9JApJ9ncflb,30,0.44,,20037,NP
http://8fe536b16de8.mylistbest.com/playlists/uplist/b70c33e9166a22a824864fb402990845/playlist.m3u8,33,0,434528,39,C
https://www.getmontessorijobs.com/jobsearch.php?utm_source=facebook&utm_medium=facebook&utm_campaign=facebook&k=229229997&source=local&c=fromLandingPage,15,0.26,25884,45077,NP
https://lldikti9.turnitin.com/originality/hand-in-link/new?jwt=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJyZWR3b29kSWQiOiI3N2U5NjJmYS00NzhmLTQxYmItYTkyYS0zMDJlZTAxNzQ5MzAiLCJleHAiOjE2MzgyNTIwMDAsImlhdCI6MTYzNTY3NTg3NCwianRpIjoiMGE5Y2ZiOWUtZDI5ZS00MDAyLTg5MTEtZGIzODNkYmUwNDhhIiwidGVuYW50IjoibGxkaWt0aTkiLCJmb2xkZXJJZCI6IjNmNzFjMmZjLWM2MDUtNGNhZS1iNGNlLWExMTA2YzE1NjViNCJ9.dENL-_bGZwSS8VqcOP4WACP01UqvDVGH8X4BY0j25SU,8,0.17,21368,56482,C
https://dl.dropboxusercontent.com/s/29pgix7rw5mou3f/VCP10-full.txt,0,0,0,447,C
https://bcbn.org/boston-cambridge-biotech-jobs/2021/11/17/executive-administrative-assistant-eyepoint-pharmaceuticals-inc-watertown-ma/?utm_source=rss&utm_medium=rss&utm_campaign=executive-administrative-assistant-eyepoint-pharmaceuticals-inc-watertown-ma,9,0.13,48016,59231,NP
https://wkfv1.app.link/xpzafKVoflb,32,0.3,,14149,NP
https://www.onul-hoi.com/tags/today_evening?focus_package_id=539&utm_source=instagram&utm_medium=profile&utm_term=20211117,26,0.16,1153917,1126789,NP
https://hubxchange.pluses.com.au/customer/s/ccew?id=000D3A6A24FB1EDC91E578A5A3A8DE38,20,0.2,,98445,NP
https://z8ny2.app.link/M2vFCcXoflb,32,0.33,,14361,D
https://mind.industries-group.com/Public/pages/BookingApp/smart_entrance?bookingid=94cc80bd-5247-ec11-8c62-6045bd8d237e,43,0.09,,1173,C
https://freshhrinsights.com.au/employee-engagement-3/?utm_content=buffer32dd5&utm_medium=social&utm_source=linkedin.com&utm_campaign=buffer,12,0.16,79736,172337,NP
https://4xahr.app.link/sRq3kucpflb,32,0.32,,18428,NP
http://songwells.com/blue/friends.php?m=ehnhm1112@gmail.com,22,0.28,3804,3978,NP
https://www.major-made.com/Shop/itemDetail.aspx?mNo1=038010490890&cno=277513&m=7&p=54&utm_source=FB&utm_medium=media_fashioner&utm_campaign=181115_fashioner_038010490890,18,0.43,24092,237444,NP
https://3ml9g.app.link/ZdCfQpSoflb,28,0.31,,14149,NP
https://www.fancyoga.tw/products/dl019,17,0.35,,495206,NP
https://www.urbanoutfitters.com/order/TP26122258/?customerZipCode=60140,30,0.3,,360250,NP
https://adultosecret.blogspot.com/2021/10/fernanda-medrado-pagando-pepeka-em.html,6,0,32399,33519,NP
https://cuidateplus.marca.com/alimentacion/nutricion/2020/08/28/comida-griega-174543.html,22,0.32,105735,290246,NP
http://ssnadmissions.ssn.edu.in:3070/#!/login,20,0.09,3056,3189,NP
http://api.snsday.com/page2.php?cid=2664,12,0,3793,554,NP
https://eotd.jp/?utm_source=line&utm_medium=profile&utm_campaign=button,19,0.3,401853,703930,NP
https://itb-ac-id.zoom.us/j/93500321793?pwd=Um01U2lwb21IeEVIYTV1NHV5VGRSUT09,0,0,0,28187,NP
https://m.akmall.com/goods/GoodsDetail.do?goods_id=89735915,30,0.26,110036,179555,NP
https://www.rkon.com/about-us/careers/?utm_source=Andy_Social&utm_medium=Forum&utm_campaign=Career_Opportunities&utm_term=November_2021,11,0.21,64761,336194,NP
https://www.archdaily.com/225257/urban-oasis-proposal-influx_studio?utm_source=dlvr.it&utm_medium=twitter,33,0.26,706487,745295,NP
https://app.ollyfood.com.ua/ru/delivery/kVEj6LeM?ekey=30c60e8cac27f69b5b700071c75f372b:b9442b0a199ef55f91fc320ef4a3d7e33d302f3fd4367e1a02153246854abeb909f05e3f6c3a8ca9101d1a8bd1668877a7de939364900cfe643b6efd1e18a04aa65c194facf750f61eae7164016a2663ddbe8088a437ac8fd61f8a5f3dfd6a029db99a283c486a887bd26ab2e283a2d0dd71f2e399b1ba3781dadf12cb665fe89a81d749816882a00109e52b8a28aa52edea7579cdd65915a6fffbb8d1a4e82bfb957dccd15f34415af1f10b8809be9c8e16f0f639c944330dda5d5f0b445172,13,0.22,7912,8014,NP
https://7gdbp.test-app.link/8ODAS03yflb,36,0.29,,13820,NP
https://www.birthrightisrael.com/?sgetstarted=1&source=BRIAPP&referral=menachem310@icloud.com&country=1,31,0.3,36988,193732,NP
http://getvragency360.com/,30,0.23,88291,157608,NP
https://video.buffer.com/v/6194542ea742551dd00af693,10,0.14,,7529,NP
https://megaup.net/Z2t/Watch.Dogs.2.MULTi16.part06.rar,42,0.32,142836,148040,C
https://www.viralsshopsil.com/p/%D7%9E%D7%93%D7%91%D7%A7%D7%95%D7%AA_%D7%9E%D7%A6%D7%9E%D7%97%D7%99_%D7%9E%D7%A8%D7%A4%D7%90_%D7%9C%D7%A8%D7%99%D7%A4%D7%95%D7%99_%D7%95%D7%A8%D7%99%D7%93%D7%99%D7%9D_%D7%A0%D7%A4%D7%95%D7%97%D7%99%D7%9D?&skey=1&sval=i3X987NJTf4=,14,0.27,141673,608404,NP
https://www.audioverse.org/ru/sermons/recordings/25177/bolshie-posledstviya-nebolshih-izmenenij.html,16,0.29,30800,154548,NP
https://83fhr.app.link/Whtb2BjCflb,28,0.34,,14266,NP
https://ey3uk.app.link/wjsv22kCflb,28,0.33,,14266,NP
https://www.mindomo.com/?join=u52Fy&cmp=1405767&src=2,16,0.28,54213,54292,NP
https://www.flipkart.com/abbzorb-nutrition-whey-protein-chocolate/p/itmfe6zcza2h5uty?pid=PSLFE2EBCYBJ9XCZ&lid=LSTPSLFE2EBCYBJ9XCZIIGDXV&marketplace=FLIPKART&srno=s_1_2&otracker=AS_Query_HistoryAutoSuggest_0_1&otracker1=AS_Query_HistoryAutoSuggest_0_1&fm=SEARCH&iid=d46fda05-9a22-4526-a4e3-ce1d7d0df348.PSLFE2EBCYBJ9XCZ.SEARCH&ppt=SearchPage&ppn=Search&ssid=2engy59y680000001556539725094&qH=8b47b998bd857103,0,0,0,123,NP
https://www.ebay.com/itm/303393522925?hash=item46a3a9c4ed:g:A7oAAOSwpnRez2dW,0,0,0,882299,NP
https://gng6.app.link/oeNjdCE1F2?$3p=a_custom_364756,28,0.27,,7834,D
"https://www.google.com:443/maps/?q=17.48356930,78.31697580",0,0,0,1134011,NP
https://www.mcminitaladora.site/uncategorized/good-spin-nueva-app-para-ganar-dinero-en-paypal/,15,0.13,51963,51464,C
https://www.allianztravelinsurance.com/claim-status?pol=JUerdubhR4ugbs9R%252Bfn8fQ%253D%253D&LN=COLEMAN&utm_source=peoplesoft&utm_medium=sms&utm_campaign=travel&utm_content=pend2,24,0.29,,47875,NP
https://www.zillow.com/captchaPerimeterX/?url=%2fhomedetails%2f3294-W-111th-St-Cleveland-OH-44111%2f33359452_zpid%2f&uuid=a7ce474e-4742-11ec-a91d-526746575877&vid=,0,0,0,3807,NP
https://n94tq.app.link/Rj5ZLSpc8y3,27,0.35,,14783,NP
https://kabyaw.com/products/usds-6dtf-1708?utm_medium=social&utm_source=poststudio&utm_content=9215250,23,0.21,212188,337862,NP
https://www.moneymanifestationsystem.com/vsl1627836957119,20,0.18,,258631,NP
https://shopee.co.id/Minyak-Sasak-Herbal-Oil-100ml-ASLI-CV.-Sehat-Nusantara-i.445897254.13049961206,28,0.35,247837,253498,NP
https://apps.apple.com/us/app/id1591882941,0,0,0,271054,NP
https://shopmyexchange.omni.manh.com/selfservice/ui/app/pickup?orderId=5924738139&orgId=ExchangeEcom&token=0QjczFpIo50w43Y8XpV50fb838b60376191e7c61b866821c8fe9&locationId=1731013,24,0.25,17986,18300,NP
https://tomio.co.jp/campaign/2022/funves,11,0.03,67661,67661,NP
https://a9prv.app.link/4ju2MaDxflb,28,0.35,,18374,NP
https://www.regionblanensko.cz/prace/kurim/e3HLKz-volne-misto-plny-uvazek-Informacni-technologie-KSK-Precise-Motion-Pracovnik-IT-Technici-pocitacovych-siti-a-systemu.html?utm_source=jobs-facebook&utm_medium=regionblanensko.cz&utm_campaign=jobsFB,23,0.24,66221,122966,NP
https://jp.techcrunch.com/2021/11/17/2021-11-16-cognixion-raises-12m-to-build-its-brain-monitoring-headset-for-people-with-disabilities/,0,0,0,453271,NP
https://www.fonetips.com/video_scheduler_internal_error/?utm_sq=gwi27yxi0z&utm_source=twitter&utm_medium=social&utm_campaign=istarsoft&utm_content=fonetips,16,0.26,188145,186004,NP
https://techatbot-hito.3rdchannel.com.tw/Customer/WebCustomer/Channel/471b31f5-39fb-4b10-96a1-5a0f99a56e56/SurveyLink?SurveyID=B0E8D4B1-B2FF-45FA-88BF-D22F8565D822,10,0.31,4211,18740,C
https://superlider.mx/2021/11/16/mexico-pierde-contra-canada-y-cae-al-tercer-lugar-en-eliminatoria/,5,0.25,87421,130070,NP
https://maddymon9.wixsite.com/exclusive,48,0,,620351,NP
https://socialpromotionlivepromo.com/addon-followers-campaign/init-purchase/70ba060eb45cde712500c28ca780080ab9f3a335,16,0.34,,19580,C
https://www.topfm.mu/2020/10/20/covid-19-une-adolescente-americaine-dorigine-indienne-decouvre-un-remede-potentiel/,13,0.17,238823,290908,NP
https://www.rummycircle.com/baf.html?utm_medium=baf_whatsapp&refId=84724921&refCode=NAVE0779&baf_promo_code=Default551&cid=2003,36,0.3,,55346,C
https://paisasavedeal.com/acasa-digiscale-basics-digital-body-weight-machine-with-lcd-display-step-on-technology-black-3/,18,0.13,126294,137362,NP
https://s1.cloudcath.com/detail?patientUSID=70c00afb-61f9-4fe3-bd52-1f4df03e9920,9,0.27,12604,11322,NP
https://israelpost.co.il/setaddress?barcode=RU0030520127Z&phone=0544697247&mail=dosipov@gmail.com,20,0.48,,634281,NP
https://997e4.test-app.link/fIBkfH5xflb,7,0.14,7114,6135,NP
https://gmzqv.test-app.link/1EKyPxJxflb,22,0.23,19299,7421,NP
http://rahmaonline.net/EmailTemplate/ProjReport.aspx?Gid=bc87026d-546b-4315-ad66-fabaa9ef718b&Sr=102287&Pr=544292&pk=2797459,26,0.34,39261,42158,NP
https://tempodicottura.it/2020/01/28/flatbread-turco-sofficissimo/,13,0.29,223662,299202,NP
https://tzzic.app.link/HBp9kqcEelb,27,0.11,,5936,NP
https://www.e-traveler.com.tw/shop/2021AW%E5%A5%B3%E8%A3%9D/%E7%BE%BD%E7%B5%A8%E5%A4%96%E5%A5%97?utm_source=FB&utm_medium=貼文廣告&utm_campaign=20211118_FB_貼文廣告_品牌慶1_羽絨外套（女）,13,0.25,,148579,NP
